# SPDX-License-Identifier: GPL-3.0-or-later
#% authority: nx-sdl-symbol-floor/1
# symbol	sdl_version	source
# Generated by nxabi sdl-table from /usr/include/SDL2
# Symbols without a \since annotation are recorded as 2.0.0 and the
# audit reports them as unknown rather than silently passing.
SDL_JoystickHasRumble	2.0.18	sdl2-headers
SDL_JoystickHasRumbleTriggers	2.0.18	sdl2-headers
SDL_JoystickInstanceID	2.0.0	sdl2-headers
SDL_JoystickIsHaptic	2.0.0	sdl2-headers
SDL_JoystickIsVirtual	2.0.14	sdl2-headers
SDL_JoystickName	2.0.0	sdl2-headers
SDL_JoystickNameForIndex	2.0.0	sdl2-headers
SDL_JoystickNumAxes	2.0.0	sdl2-headers
SDL_JoystickNumBalls	2.0.0	sdl2-headers
SDL_JoystickNumButtons	2.0.0	sdl2-headers
SDL_JoystickNumHats	2.0.0	sdl2-headers
SDL_JoystickOpen	2.0.0	sdl2-headers
SDL_JoystickPath	2.24.0	sdl2-headers
SDL_JoystickPathForIndex	2.24.0	sdl2-headers
SDL_JoystickRumble	2.0.9	sdl2-headers
SDL_JoystickRumbleTriggers	2.0.14	sdl2-headers
SDL_JoystickSendEffect	2.0.16	sdl2-headers
SDL_JoystickSetLED	2.0.14	sdl2-headers
SDL_JoystickSetPlayerIndex	2.0.12	sdl2-headers
SDL_JoystickSetVirtualAxis	2.0.14	sdl2-headers
SDL_JoystickSetVirtualButton	2.0.14	sdl2-headers
SDL_JoystickSetVirtualHat	2.0.14	sdl2-headers
SDL_JoystickUpdate	2.0.0	sdl2-headers
SDL_LinuxSetThreadPriority	2.0.9	sdl2-headers
SDL_LinuxSetThreadPriorityAndPolicy	2.0.18	sdl2-headers
SDL_LoadBMP_RW	2.0.0	sdl2-headers
SDL_LoadDollarTemplates	2.0.0	sdl2-headers
SDL_LoadFile	2.0.10	sdl2-headers
SDL_LoadFile_RW	2.0.6	sdl2-headers
SDL_LoadFunction	2.0.0	sdl2-headers
SDL_LoadObject	2.0.0	sdl2-headers
SDL_LoadWAV_RW	2.0.0	sdl2-headers
SDL_LockAudio	2.0.0	sdl2-headers
SDL_LockAudioDevice	2.0.0	sdl2-headers
SDL_LockJoysticks	2.0.7	sdl2-headers
SDL_LockMutex	2.0.0	sdl2-headers
SDL_LockSensors	2.0.14	sdl2-headers
SDL_LockSurface	2.0.0	sdl2-headers
SDL_LockTexture	2.0.0	sdl2-headers
SDL_LockTextureToSurface	2.0.12	sdl2-headers
SDL_Log	2.0.0	sdl2-headers
SDL_LogCritical	2.0.0	sdl2-headers
SDL_LogDebug	2.0.0	sdl2-headers
SDL_LogError	2.0.0	sdl2-headers
SDL_LogGetOutputFunction	2.0.0	sdl2-headers
SDL_LogGetPriority	2.0.0	sdl2-headers
SDL_LogInfo	2.0.0	sdl2-headers
SDL_LogMessage	2.0.0	sdl2-headers
SDL_LogMessageV	2.0.0	sdl2-headers
SDL_LogResetPriorities	2.0.0	sdl2-headers
SDL_LogSetAllPriority	2.0.0	sdl2-headers
SDL_LogSetOutputFunction	2.0.0	sdl2-headers
SDL_LogSetPriority	2.0.0	sdl2-headers
SDL_LogVerbose	2.0.0	sdl2-headers
SDL_LogWarn	2.0.0	sdl2-headers
SDL_LowerBlit	2.0.0	sdl2-headers
SDL_LowerBlitScaled	2.0.0	sdl2-headers
SDL_MapRGB	2.0.0	sdl2-headers
SDL_MapRGBA	2.0.0	sdl2-headers
SDL_MasksToPixelFormatEnum	2.0.0	sdl2-headers
SDL_MaximizeWindow	2.0.0	sdl2-headers
